VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,tip_rate,high_tip
2,2023-01-01 00:32:10,2023-01-01 00:40:36,1.0,0.97,1.0,N,161,141,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:55:08,2023-01-01 01:01:27,1.0,1.1,1.0,N,43,237,1,7.9,1.0,0.5,4.0,0.0,1.0,16.9,2.5,0.0,0,6,0.5063291139240506,1
2,2023-01-01 00:25:04,2023-01-01 00:37:49,1.0,2.51,1.0,N,48,238,1,14.9,1.0,0.5,15.0,0.0,1.0,34.9,2.5,0.0,0,6,1.006711409395973,1
2,2023-01-01 00:10:29,2023-01-01 00:21:19,1.0,1.43,1.0,N,107,79,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,0,6,0.287719298245614,1
2,2023-01-01 00:50:34,2023-01-01 01:02:52,1.0,1.84,1.0,N,161,137,1,12.8,1.0,0.5,10.0,0.0,1.0,27.8,2.5,0.0,0,6,0.78125,1
2,2023-01-01 00:09:22,2023-01-01 00:19:49,1.0,1.66,1.0,N,239,143,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
2,2023-01-01 00:27:12,2023-01-01 00:49:56,1.0,11.7,1.0,N,142,200,1,45.7,1.0,0.5,10.74,3.0,1.0,64.44,2.5,0.0,0,6,0.23501094091903718,0
2,2023-01-01 00:21:44,2023-01-01 00:36:40,1.0,2.95,1.0,N,164,236,1,17.7,1.0,0.5,5.68,0.0,1.0,28.38,2.5,0.0,0,6,0.32090395480225986,1
2,2023-01-01 00:39:42,2023-01-01 00:50:36,1.0,3.01,1.0,N,141,107,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:53:01,2023-01-01 01:01:45,1.0,1.8,1.0,N,234,68,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,0,6,0.287719298245614,1
1,2023-01-01 00:43:37,2023-01-01 01:17:18,4.0,7.3,1.0,N,79,264,1,33.8,3.5,0.5,7.75,0.0,1.0,46.55,2.5,0.0,0,6,0.2292899408284024,0
2,2023-01-01 00:34:44,2023-01-01 01:04:25,1.0,3.23,1.0,N,164,143,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,0,6,0.2383141762452107,0
2,2023-01-01 00:09:29,2023-01-01 00:29:23,2.0,11.43,1.0,N,138,33,1,44.3,6.0,0.5,13.26,0.0,1.0,66.31,0.0,1.25,0,6,0.2993227990970655,1
2,2023-01-01 00:33:53,2023-01-01 00:49:15,1.0,2.95,1.0,N,33,61,1,17.7,1.0,0.5,4.04,0.0,1.0,24.24,0.0,0.0,0,6,0.22824858757062147,0
2,2023-01-01 00:13:04,2023-01-01 00:22:10,1.0,1.52,1.0,N,79,186,1,10.0,1.0,0.5,1.25,0.0,1.0,16.25,2.5,0.0,0,6,0.125,0
2,2023-01-01 00:45:11,2023-01-01 01:07:39,1.0,2.23,1.0,N,90,48,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,0,6,0.2505050505050505,1
1,2023-01-01 00:04:33,2023-01-01 00:19:22,1.0,4.5,1.0,N,113,255,1,20.5,3.5,0.5,4.0,0.0,1.0,29.5,2.5,0.0,0,6,0.1951219512195122,0
1,2023-01-01 00:03:36,2023-01-01 00:09:36,3.0,1.2,1.0,N,237,239,2,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:15:23,2023-01-01 00:29:41,2.0,2.5,1.0,N,143,229,2,15.6,3.5,0.5,0.0,0.0,1.0,20.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:51:45,2023-01-01 00:58:18,1.0,1.4,1.0,N,137,79,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,0,6,0.3064516129032258,1
1,2023-01-01 00:13:30,2023-01-01 00:44:00,1.0,17.8,2.0,N,132,116,1,70.0,1.25,0.5,15.85,6.55,1.0,95.15,0.0,1.25,0,6,0.22642857142857142,0
1,2023-01-01 00:21:49,2023-01-01 00:29:15,4.0,0.8,1.0,N,163,161,4,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:52:06,2023-01-01 01:02:18,2.0,1.7,1.0,N,161,164,4,11.4,3.5,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:19:12,2023-01-01 00:38:27,1.0,5.7,1.0,N,161,87,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,0,6,0.2373134328358209,0
2,2023-01-01 00:31:41,2023-01-01 00:51:10,1.0,1.18,1.0,N,68,164,1,17.0,1.0,0.5,6.6,0.0,1.0,28.6,2.5,0.0,0,6,0.388235294117647,1
2,2023-01-01 00:58:49,2023-01-01 01:16:03,1.0,2.42,1.0,N,164,232,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,0,6,0.25882352941176473,1
1,2023-01-01 00:22:24,2023-01-01 00:35:11,2.0,2.3,1.0,N,43,262,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
1,2023-01-01 00:40:13,2023-01-01 00:43:03,1.0,0.7,1.0,N,263,262,1,5.1,3.5,0.5,1.82,0.0,1.0,11.92,2.5,0.0,0,6,0.3568627450980393,1
1,2023-01-01 00:54:05,2023-01-01 00:59:36,1.0,1.2,1.0,N,263,229,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,0,6,0.3227848101265822,1
1,2023-01-01 00:31:30,2023-01-01 00:46:51,2.0,4.1,1.0,N,170,75,2,19.1,3.5,0.5,0.0,0.0,1.0,24.1,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:51:55,2023-01-01 01:19:20,1.0,9.5,1.0,N,263,36,1,38.7,3.5,0.5,15.05,6.55,1.0,65.3,2.5,0.0,0,6,0.3888888888888889,1
2,2023-01-01 00:27:16,2023-01-01 00:59:51,4.0,2.02,1.0,N,163,186,2,26.1,1.0,0.5,0.0,0.0,1.0,31.1,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:18:08,2023-01-01 00:32:43,1.0,2.17,1.0,N,161,107,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:39:14,2023-01-01 00:47:26,2.0,2.41,1.0,N,233,263,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
2,2023-01-01 00:54:20,2023-01-01 00:56:49,2.0,0.6,1.0,N,236,75,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0,6,0.39607843137254906,1
2,2023-01-01 00:03:52,2023-01-01 00:18:27,1.0,5.01,1.0,N,144,140,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,0,6,0.2429184549356223,0
2,2023-01-01 00:23:52,2023-01-01 00:41:20,1.0,3.24,1.0,N,229,246,1,19.1,1.0,0.5,3.0,0.0,1.0,27.1,2.5,0.0,0,6,0.15706806282722513,0
2,2023-01-01 00:43:39,2023-01-01 01:00:58,1.0,2.7,1.0,N,68,231,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,0,6,0.26134969325153373,1
2,2023-01-01 00:11:19,2023-01-01 00:17:36,2.0,1.2,1.0,N,249,79,1,7.9,1.0,0.5,2.0,0.0,1.0,14.9,2.5,0.0,0,6,0.2531645569620253,1
2,2023-01-01 00:15:13,2023-01-01 00:24:45,5.0,1.3,1.0,N,79,170,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0,6,0.29345794392523367,1
2,2023-01-01 00:30:31,2023-01-01 00:47:03,5.0,2.32,1.0,N,170,43,1,16.3,1.0,0.5,5.32,0.0,1.0,26.62,2.5,0.0,0,6,0.3263803680981595,1
2,2023-01-01 00:47:59,2023-01-01 01:16:34,5.0,2.35,1.0,N,43,233,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,0,6,0.2429184549356223,0
2,2023-01-01 00:21:29,2023-01-01 00:25:11,1.0,0.61,1.0,N,79,4,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0,6,0.3724137931034483,1
2,2023-01-01 00:35:13,2023-01-01 00:46:47,1.0,2.27,1.0,N,79,162,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
2,2023-01-01 00:56:38,2023-01-01 01:00:02,1.0,0.82,1.0,N,229,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0,6,0.3724137931034483,1
2,2023-01-01 00:47:20,2023-01-01 00:54:36,2.0,1.72,1.0,N,162,224,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:56:22,2023-01-01 01:10:38,2.0,1.75,1.0,N,224,68,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0,6,0.2671140939597315,1
2,2023-01-01 00:41:41,2023-01-01 01:19:32,1.0,11.11,1.0,N,132,61,1,47.8,1.0,0.5,10.31,0.0,1.0,61.86,0.0,1.25,0,6,0.21569037656903767,0
1,2023-01-01 00:20:24,2023-01-01 00:23:54,2.0,0.2,1.0,N,236,236,2,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:34:28,2023-01-01 00:48:30,1.0,2.4,1.0,N,142,170,2,15.6,3.5,0.5,0.0,0.0,1.0,20.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:56:04,2023-01-01 01:09:09,2.0,2.9,1.0,N,107,145,1,15.6,3.5,0.5,5.4,6.55,1.0,32.55,2.5,0.0,0,6,0.3461538461538462,1
1,2023-01-01 00:13:29,2023-01-01 00:23:51,1.0,1.2,1.0,N,164,161,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:25:34,2023-01-01 00:36:24,1.0,1.6,1.0,N,161,140,2,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:46:17,2023-01-01 01:25:30,1.0,3.3,1.0,N,43,125,1,30.3,3.5,0.5,2.0,0.0,1.0,37.3,2.5,0.0,0,6,0.066006600660066,0
2,2023-01-01 00:22:32,2023-01-01 00:32:55,2.0,2.35,1.0,N,142,24,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
2,2023-01-01 00:36:54,2023-01-01 00:55:55,1.0,3.4,1.0,N,151,237,1,20.5,1.0,0.5,7.65,0.0,1.0,33.15,2.5,0.0,0,6,0.37317073170731707,1
2,2023-01-01 00:38:12,2023-01-01 00:44:00,1.0,1.15,1.0,N,236,43,1,7.9,1.0,0.5,1.94,0.0,1.0,14.84,2.5,0.0,0,6,0.24556962025316453,0
2,2023-01-01 00:45:25,2023-01-01 00:50:14,1.0,0.86,1.0,N,239,239,1,7.2,1.0,0.5,5.0,0.0,1.0,17.2,2.5,0.0,0,6,0.6944444444444444,1
2,2023-01-01 00:22:39,2023-01-01 01:30:45,1.0,16.02,1.0,N,132,265,2,61.1,1.0,0.5,0.0,0.0,1.0,64.85,0.0,1.25,0,6,0.0,0
2,2023-01-01 00:20:07,2023-01-01 00:40:55,1.0,3.31,1.0,N,68,163,1,21.9,1.0,0.5,2.0,0.0,1.0,28.9,2.5,0.0,0,6,0.09132420091324202,0
2,2023-01-01 00:42:11,2023-01-01 00:43:02,1.0,0.03,1.0,N,163,163,2,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:44:55,2023-01-01 00:56:46,1.0,1.38,1.0,N,163,233,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
2,2023-01-01 00:59:58,2023-01-01 01:11:43,1.0,2.04,1.0,N,137,114,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
1,2023-01-01 00:18:29,2023-01-01 00:55:20,1.0,11.3,1.0,N,163,225,1,48.5,3.5,0.5,10.7,0.0,1.0,64.2,2.5,0.0,0,6,0.22061855670103092,0
2,2023-01-01 00:20:45,2023-01-01 00:34:37,1.0,3.31,1.0,N,137,236,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:46:17,2023-01-01 01:14:16,1.0,9.0,1.0,N,239,211,1,39.4,1.0,0.5,11.1,0.0,1.0,55.5,2.5,0.0,0,6,0.2817258883248731,1
1,2023-01-01 00:29:27,2023-01-01 00:48:01,3.0,3.0,1.0,N,211,246,1,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:56:44,2023-01-01 01:01:46,1.0,0.4,1.0,N,68,158,1,6.5,3.5,0.5,1.5,0.0,1.0,13.0,2.5,0.0,0,6,0.23076923076923078,0
1,2023-01-01 00:08:33,2023-01-01 00:10:20,4.0,0.3,1.0,N,148,79,1,3.7,3.5,0.5,1.7,0.0,1.0,10.4,2.5,0.0,0,6,0.45945945945945943,1
1,2023-01-01 00:27:27,2023-01-01 00:37:08,2.0,1.3,1.0,N,148,79,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,0,6,0.3064516129032258,1
1,2023-01-01 00:38:45,2023-01-01 00:41:16,2.0,0.3,1.0,N,79,107,1,4.4,3.5,0.5,1.0,0.0,1.0,10.4,2.5,0.0,0,6,0.22727272727272727,0
1,2023-01-01 00:46:47,2023-01-01 00:56:10,1.0,1.7,1.0,N,79,170,1,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:10:20,2023-01-01 00:23:09,1.0,2.79,1.0,N,238,42,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,0,6,0.2671140939597315,1
2,2023-01-01 00:32:47,2023-01-01 00:50:03,2.0,2.91,1.0,N,107,231,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0,6,0.25649717514124293,1
2,2023-01-01 00:52:15,2023-01-01 01:01:38,1.0,1.69,1.0,N,231,158,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,0,6,0.17543859649122806,0
2,2023-01-01 00:10:02,2023-01-01 00:16:02,1.0,0.82,1.0,N,238,238,1,7.9,1.0,0.5,3.22,0.0,1.0,16.12,2.5,0.0,0,6,0.40759493670886077,1
2,2023-01-01 00:18:10,2023-01-01 00:20:14,1.0,0.52,1.0,N,237,236,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0,6,0.39607843137254906,1
2,2023-01-01 00:24:02,2023-01-01 00:33:29,1.0,1.97,1.0,N,263,151,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,0,6,0.08264462809917356,0
2,2023-01-01 00:37:07,2023-01-01 00:54:47,1.0,3.1,1.0,N,238,48,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,0,6,0.0,0
2,2022-12-31 23:51:30,2022-12-31 23:56:06,1.0,0.86,1.0,N,141,140,1,6.5,1.0,0.5,2.0,0.0,1.0,13.5,2.5,0.0,23,5,0.3076923076923077,1
2,2023-01-01 00:15:17,2023-01-01 00:23:01,2.0,0.64,1.0,N,43,161,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:23:56,2023-01-01 00:56:41,1.0,4.41,1.0,N,161,261,1,28.2,1.0,0.5,8.3,0.0,1.0,41.5,2.5,0.0,0,6,0.2943262411347518,1
2,2023-01-01 00:09:36,2023-01-01 00:16:32,1.0,0.64,1.0,N,79,148,1,7.9,1.0,0.5,1.29,0.0,1.0,14.19,2.5,0.0,0,6,0.16329113924050634,0
2,2023-01-01 00:19:29,2023-01-01 00:26:22,1.0,1.08,1.0,N,148,232,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0,6,0.3162790697674419,1
2,2023-01-01 00:09:41,2023-01-01 00:21:28,1.0,3.04,1.0,N,68,13,1,15.6,1.0,0.5,2.4,0.0,1.0,23.0,2.5,0.0,0,6,0.15384615384615385,0
2,2023-01-01 00:22:53,2023-01-01 00:32:23,1.0,1.71,1.0,N,13,211,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0,0,6,0.3596491228070175,1
2,2023-01-01 00:35:39,2023-01-01 01:07:01,2.0,3.05,1.0,N,211,50,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,0,6,0.23546099290780143,0
2,2023-01-01 00:10:52,2023-01-01 00:18:23,2.0,1.29,1.0,N,238,238,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:25:14,2023-01-01 01:00:29,3.0,11.19,1.0,N,239,133,1,49.2,1.0,0.5,12.15,6.55,1.0,72.9,2.5,0.0,0,6,0.24695121951219512,0
2,2023-01-01 00:37:44,2023-01-01 01:16:14,1.0,11.03,1.0,N,132,188,1,51.3,1.0,0.5,13.45,0.0,1.0,68.5,0.0,1.25,0,6,0.2621832358674464,1
2,2023-01-01 00:49:24,2023-01-01 01:30:59,1.0,13.54,1.0,N,132,149,1,61.8,1.0,0.5,12.86,0.0,1.0,78.41,0.0,1.25,0,6,0.2080906148867314,0
1,2023-01-01 00:20:23,2023-01-01 00:24:55,1.0,1.4,1.0,N,137,229,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,0,6,0.3227848101265822,1
1,2023-01-01 00:27:20,2023-01-01 00:31:13,1.0,1.1,1.0,N,229,262,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,0,6,0.3333333333333333,1
1,2023-01-01 00:36:16,2023-01-01 00:45:55,1.0,1.6,1.0,N,262,229,1,11.4,3.5,0.5,3.0,0.0,1.0,19.4,2.5,0.0,0,6,0.2631578947368421,1
2,2023-01-01 00:20:38,2023-01-01 00:21:26,1.0,0.08,1.0,N,75,75,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,0,6,0.0,0
2,2023-01-01 00:09:16,2023-01-01 00:30:17,1.0,6.22,1.0,N,138,95,2,31.0,6.0,0.5,0.0,0.0,1.0,39.75,0.0,1.25,0,6,0.0,0
2,2023-01-01 00:46:56,2023-01-01 00:59:16,1.0,4.56,1.0,N,132,218,1,20.5,1.0,0.5,5.75,0.0,1.0,30.0,0.0,1.25,0,6,0.2804878048780488,1
2,2023-01-01 00:10:50,2023-01-01 00:20:19,1.0,1.41,1.0,N,264,186,1,10.7,1.0,0.5,3.92,0.0,1.0,19.62,2.5,0.0,0,6,0.3663551401869159,1
2,2023-01-01 00:27:35,2023-01-01 00:37:49,1.0,1.7,1.0,N,264,114,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,0,6,0.17543859649122806,0
2,2023-01-01 00:42:01,2023-01-01 00:49:44,1.0,1.14,1.0,N,264,79,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0,6,0.3162790697674419,1
2,2023-01-01 00:53:36,2023-01-01 01:34:51,1.0,6.19,1.0,N,264,239,1,40.1,1.0,0.5,9.02,0.0,1.0,54.12,2.5,0.0,0,6,0.2249376558603491,0
1,2023-01-01 00:24:41,2023-01-01 00:31:46,1.0,1.0,1.0,N,43,239,1,8.6,3.5,0.5,3.4,0.0,1.0,17.0,2.5,0.0,0,6,0.3953488372093023,1
1,2023-01-01 00:33:27,2023-01-01 00:58:20,2.0,3.0,1.0,N,239,68,1,23.3,3.5,0.5,3.0,0.0,1.0,31.3,2.5,0.0,0,6,0.12875536480686695,0
1,2023-01-01 00:59:52,2023-01-01 01:24:47,1.0,3.7,1.0,N,68,261,2,24.7,3.5,0.5,0.0,0.0,1.0,29.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:11:29,2023-01-01 00:28:52,1.0,3.15,1.0,N,237,234,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0,0,6,0.25649717514124293,1
2,2023-01-01 00:30:54,2023-01-01 00:42:38,1.0,1.75,1.0,N,90,48,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0,0,6,0.4171875,1
2,2023-01-01 00:04:56,2023-01-01 00:08:49,1.0,0.71,1.0,N,125,231,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0,0,6,0.2646153846153846,1
2,2023-01-01 00:16:09,2023-01-01 00:21:15,1.0,0.67,1.0,N,125,231,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:23:15,2023-01-01 00:59:20,1.0,6.14,1.0,N,231,238,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0,0,6,0.22583979328165374,0
1,2023-01-01 00:04:45,2023-01-01 00:45:38,1.0,9.7,1.0,N,161,228,1,50.6,3.5,0.5,16.65,0.0,1.0,72.25,2.5,0.0,0,6,0.3290513833992095,1
2,2023-01-01 00:24:04,2023-01-01 00:31:20,2.0,1.16,1.0,N,186,107,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0,6,0.3162790697674419,1
2,2023-01-01 00:33:39,2023-01-01 00:39:51,1.0,1.44,1.0,N,107,233,1,8.6,1.0,0.5,1.5,0.0,1.0,15.1,2.5,0.0,0,6,0.1744186046511628,0
2,2023-01-01 00:41:20,2023-01-01 00:52:41,2.0,2.73,1.0,N,162,263,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:54:41,2023-01-01 01:06:39,1.0,3.53,1.0,N,263,137,1,18.4,1.0,0.5,5.85,0.0,1.0,29.25,2.5,0.0,0,6,0.3179347826086957,1
1,2023-01-01 00:04:08,2023-01-01 00:10:54,3.0,0.7,1.0,N,264,264,2,7.2,3.5,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:21:30,2023-01-01 00:32:18,2.0,1.1,1.0,N,264,137,1,9.3,3.5,0.5,1.5,0.0,1.0,15.8,2.5,0.0,0,6,0.16129032258064516,0
1,2023-01-01 00:36:10,2023-01-01 00:57:32,1.0,9.0,1.0,N,137,212,1,35.9,3.5,0.5,0.0,0.0,1.0,40.9,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:33:16,2023-01-01 00:55:59,4.0,4.53,1.0,N,141,231,1,24.0,1.0,0.5,7.25,0.0,1.0,36.25,2.5,0.0,0,6,0.3020833333333333,1
2,2023-01-01 00:17:54,2023-01-01 00:21:18,1.0,1.02,1.0,N,239,238,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:24:54,2023-01-01 00:38:57,1.0,2.86,1.0,N,238,141,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,0,6,0.25882352941176473,1
2,2023-01-01 00:44:05,2023-01-01 00:52:03,1.0,1.91,1.0,N,237,262,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,0,6,0.29345794392523367,1
2,2023-01-01 00:58:14,2023-01-01 01:11:49,1.0,5.62,1.0,N,236,79,1,23.3,1.0,0.5,7.08,0.0,1.0,35.38,2.5,0.0,0,6,0.303862660944206,1
2,2023-01-01 00:24:19,2023-01-01 00:27:38,1.0,0.74,1.0,N,229,233,1,5.8,1.0,0.5,2.0,0.0,1.0,12.8,2.5,0.0,0,6,0.3448275862068966,1
2,2023-01-01 00:36:04,2023-01-01 00:49:27,1.0,3.07,1.0,N,137,263,1,15.6,1.0,0.5,3.09,0.0,1.0,23.69,2.5,0.0,0,6,0.19807692307692307,0
2,2023-01-01 00:53:50,2023-01-01 01:15:46,1.0,7.05,1.0,N,263,144,1,32.4,1.0,0.5,4.0,0.0,1.0,41.4,2.5,0.0,0,6,0.1234567901234568,0
2,2023-01-01 00:52:53,2023-01-01 01:07:25,1.0,2.61,1.0,N,141,107,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:11:35,2023-01-01 00:34:22,1.0,6.0,1.0,N,107,166,2,26.8,3.5,0.5,0.0,0.0,1.0,31.8,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:39:48,2023-01-01 00:49:12,2.0,1.7,1.0,N,151,236,1,10.7,3.5,0.5,3.93,0.0,1.0,19.63,2.5,0.0,0,6,0.36728971962616824,1
1,2023-01-01 00:56:03,2023-01-01 01:04:38,2.0,1.9,1.0,N,237,137,1,10.7,3.5,0.5,2.0,0.0,1.0,17.7,2.5,0.0,0,6,0.1869158878504673,0
1,2023-01-01 00:58:15,2023-01-01 01:02:26,1.0,0.8,1.0,N,233,137,1,5.8,3.5,0.5,5.0,0.0,1.0,15.8,2.5,0.0,0,6,0.8620689655172414,1
1,2023-01-01 00:47:40,2023-01-01 01:08:13,1.0,4.3,1.0,N,170,238,1,21.2,3.5,0.5,5.25,0.0,1.0,31.45,2.5,0.0,0,6,0.24764150943396226,0
2,2023-01-01 00:28:29,2023-01-01 00:31:03,1.0,0.42,1.0,N,233,229,4,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:32:59,2023-01-01 00:43:20,1.0,1.21,1.0,N,229,164,1,10.7,1.0,0.5,3.0,0.0,1.0,18.7,2.5,0.0,0,6,0.28037383177570097,1
2,2023-01-01 00:09:27,2023-01-01 00:15:04,1.0,0.8,1.0,N,236,75,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5,0.0,0,6,0.3381818181818182,1
2,2023-01-01 00:30:45,2023-01-01 00:55:33,1.0,4.59,1.0,N,141,158,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5,0.0,0,6,0.24222222222222223,0
2,2023-01-01 00:05:11,2023-01-01 00:31:52,1.0,6.81,1.0,N,249,7,1,31.0,1.0,0.5,9.0,0.0,1.0,45.0,2.5,0.0,0,6,0.2903225806451613,1
2,2023-01-01 00:52:25,2023-01-01 01:18:07,1.0,3.47,1.0,N,158,229,1,24.0,1.0,0.5,4.0,0.0,1.0,33.0,2.5,0.0,0,6,0.16666666666666666,0
2,2023-01-01 00:30:37,2023-01-01 00:33:52,2.0,0.44,1.0,N,236,236,1,5.8,1.0,0.5,1.62,0.0,1.0,12.42,2.5,0.0,0,6,0.2793103448275862,1
2,2023-01-01 00:36:24,2023-01-01 00:45:57,2.0,1.93,1.0,N,236,238,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,0,6,0.1652892561983471,0
2,2023-01-01 00:48:35,2023-01-01 00:56:54,2.0,1.89,1.0,N,238,75,1,11.4,1.0,0.5,2.78,0.0,1.0,16.68,0.0,0.0,0,6,0.243859649122807,0
2,2023-01-01 00:16:28,2023-01-01 00:20:52,1.0,0.7,1.0,N,79,107,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0,6,0.3538461538461538,1
